model,test_subject,seed,dir,has_best_pt,sha256_best_pt,has_normalization_npz,sha256_normalization_npz,has_result_json,sha256_result_json,has_predictions_csv,sha256_predictions_csv,has_history_csv,sha256_history_csv,has_model_architecture_txt,sha256_model_architecture_txt,has_split_json,sha256_split_json,legacy_best_epoch,legacy_epochs_run,legacy_val_subject_macro_ba,legacy_test_balanced_accuracy,legacy_test_n_segments
eegnet,sub-07,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-07/seed_2,True,bf3959c546126d25bc4ecad50cd9ebabe466219cfd692bc63c459803cd4476ab,True,9355605d8677c08a616de4a9f2bcf53d7b617adfcbbf07bc57b0abeca36b4959,True,82ea64e500998abc9f97ccab91325400cfaf1352b56b8178123a3295e2666c01,True,87ace488e8c43418eb397381692660e907f451cd44abfb72b35cc5690d5fc271,True,1b15f852658ba38f7e4a9235ce742b77fc1c40ffa2b515b9cfaa1561a3b8748a,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,ccfefc3527b73e2766072f93944cd5acafd192cc1bae100efc1c25efdb9489da,2,12,0.6172125310037693,0.886204481792717,131
eegnet,sub-08,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-08/seed_0,True,28f24569defa29ef53eabb918c0bf1e9851825df33e8eb181e22c02dcf53c448,True,6707d3fa16cfb2d1b08cf5c560ede7740cdc2e431f88663fe02b5c6fbc152f3c,True,9feb0c9f2700e6ae3c89ea39ddc90c9aac0599923d875b7e51cb0bb7950d12ad,True,c4145bc591a117c747f866aa8e5eff130de95223f9e1f3d6e11d4e32afa0a78c,True,6edfaaed568d6c406b35b0dce8836f19e13533b06c7991da48af132c3cc50442,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,7d43b22b252003bb65c1643b7604693eeb5d3f6b03902c1337839d54b95ad10e,4,14,0.6708974542046445,0.4241935483870968,127
eegnet,sub-08,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-08/seed_1,True,c399bfc04cf2362330aaae4c9804f22da5603374758f8abb9a12ac0d664b3d4c,True,6707d3fa16cfb2d1b08cf5c560ede7740cdc2e431f88663fe02b5c6fbc152f3c,True,608a1a754bc82810bb12ca627431096f401600301c02545dd01b4d5a1d759094,True,9b9947c3e03a6b3725c0913b7ea6f3ad84a474d839624b4d35a815b6826c6c31,True,410c4c0f4030d581cfa06a9b25b15dc2def13def4c865912cfd359e2a7fda78d,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,7d43b22b252003bb65c1643b7604693eeb5d3f6b03902c1337839d54b95ad10e,8,18,0.6529126803878643,0.4641439205955335,127
eegnet,sub-08,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-08/seed_2,True,c8d4fd138ccd23a4a005cd635491f740410c60c39ab5117c103fd25df937ab18,True,6707d3fa16cfb2d1b08cf5c560ede7740cdc2e431f88663fe02b5c6fbc152f3c,True,05f0d9f987c996fbc01f124ccc8d731e2ddd21fbc512627704263aa402862f14,True,8ef8b498b0028e47b38f03f74f1264cf5e359d34483d786ebb3be7507313d0cd,True,332d522e0e8a8605d6722aa105543fb9b7aed7468299366f4ca14bf64351b1f9,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,7d43b22b252003bb65c1643b7604693eeb5d3f6b03902c1337839d54b95ad10e,8,18,0.6660403282622702,0.5532258064516129,127
eegnet,sub-09,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-09/seed_0,True,e31a41a2bcc918992c78a03f12d46749d4825d6e927deff71ac902c7983872e9,True,78794df0efa73ac22089e9b429870e5e479cbf91b0cc9f4f6a3be1fa8eab7bbc,True,65adcea37398be682f0978582a7abd8b9ce745be4cd5606ec3cc49ae8cd9720e,True,84aa387ba639b55a1e4b874cd9e2e290de03e7c1ceab0c0388b4106a21e86088,True,4cea21cebd8570ddf8dc1f33b8bd26d23dbf2b48fea1892e314aedc7adcb31ba,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,56728b3b0b78639d882205a30cc21bdc705e85fb6f884faecbd886755bf24a7b,6,16,0.6705613496443051,0.5076211894052973,127
eegnet,sub-09,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-09/seed_1,True,5afa7efe99eb8e03671232a4d709b43cee278fc5a6b96167ff75e332dc12e7ed,True,78794df0efa73ac22089e9b429870e5e479cbf91b0cc9f4f6a3be1fa8eab7bbc,True,c4875419120b2ab4fa06b2c28ab2e2579432920d0df30cfc8c64e41e58405a83,True,5739dc1b197c3190f9f8bff1d3b0180279039f6bdcdb3d6152b15fcf7e22ab3b,True,0706b965804d0cdedb5a096e66dc0f0a54886fa43c4f3ceb93a2c23789dc58bd,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,56728b3b0b78639d882205a30cc21bdc705e85fb6f884faecbd886755bf24a7b,5,15,0.6793007373645775,0.4027986006996502,127
eegnet,sub-09,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-09/seed_2,True,c11ba761c4a534eee5e22d1a3da4aedd0380b22b7aaffb1b0a2417f35c2f6aab,True,78794df0efa73ac22089e9b429870e5e479cbf91b0cc9f4f6a3be1fa8eab7bbc,True,0f9c00e4edb372352d4852b864b7f5dcfd5b779aae26c6bedf78b41563d06982,True,b5f265b1b5ecb7191721df9a27076016df9427f4ef295ee279b8690c4c0f2d9f,True,a3fcead58d4cf9e7f2995699b50cace0f2dd1138d4424ebac1440d942b002ecc,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,56728b3b0b78639d882205a30cc21bdc705e85fb6f884faecbd886755bf24a7b,6,16,0.6718687294712006,0.5234882558720639,127
eegnet,sub-10,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-10/seed_0,True,52b438f6b0739501a628c28cd649c8858d40dfbb69da1566f9b9754ebd9faf1b,True,aa2b5262de5f482de3b4cb0608c6e47f5189c4bae9618c878c506375ebbfbe64,True,df0ee0f828c099a026a5871e3be35647abe56fbf771c5077929e8e80eb4abe1f,True,13f69b2abcfa752c9516881a291b99a4ac3274bb9c16210692c2ae5d67511f06,True,03e989da303a42fdb887729cca3cf7282630d8b48e7da978305ed88416961681,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,77ee200fdbe8d8e4619dd4834479b370137a0f53b4af48659161d769cebd3096,1,11,0.5977606795366783,0.6715656256378852,140
eegnet,sub-10,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-10/seed_1,True,5294d7b509b7d8c4b2b8e73b0cad40d0768536bb4b12acd16853ecb07678410d,True,aa2b5262de5f482de3b4cb0608c6e47f5189c4bae9618c878c506375ebbfbe64,True,7c935222c842fb1ff7cc8927b1715ab7c85bccde42989a5bbf763223f756d9f9,True,671e098e0498a695f5f25016efe2bebf5bcfd9a9b9a0cd392642a9f01460227e,True,b73d45abb34903a7757eddfc39c4b191a52e3437d8ffdd3e2659a90ba24eff12,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,77ee200fdbe8d8e4619dd4834479b370137a0f53b4af48659161d769cebd3096,7,17,0.6576092662987219,0.48040416411512554,140
eegnet,sub-10,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-10/seed_2,True,2f7856792ccfa6edb0d607b41dde87deecd4e0665664fdeec7a4444a92714603,True,aa2b5262de5f482de3b4cb0608c6e47f5189c4bae9618c878c506375ebbfbe64,True,a75dd797760e42ca74fb7398cce9fd2d6bed0381a5b48f56f67f26779444228f,True,a935df68ab1c00ce3ac9a503790914272c69aed30eac27df409663a8007be880,True,de778e559c8ed48f0b6be8ed06786ee652b6a9c36d621ef9f2a168700ea8720e,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,77ee200fdbe8d8e4619dd4834479b370137a0f53b4af48659161d769cebd3096,2,12,0.603550867387713,0.6665646050214329,140
eegnet,sub-11,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-11/seed_0,True,027fbeae416f7f63e1ecb066293ba38986b96beaa87aff97497a6c6f205c1833,True,1164064d3448f1604b9e3733fca2c22311230612f8ea410e384cb3063ef9ce18,True,10e29ac1f49168044faa55349e0f9a952879f658179d05f6cbffdfae9031986d,True,6d10eb9ff49e762f24258d709f234682e8bd3488acb50889628be9fd4bde2ff1,True,1fe6ee701fe494f5cbea4a8454b24469b458b994ba9b18a9c7328b7643c7c871,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,9c5490b4d01022263ba50e5c6070235aa90d0eb52e2db1d601b45072e506f117,3,13,0.5982676713210446,0.5269886363636364,130
eegnet,sub-11,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-11/seed_1,True,122a4da75917907ca6c40924d8540aa6580177edd709802ef20429f1293c5f6d,True,1164064d3448f1604b9e3733fca2c22311230612f8ea410e384cb3063ef9ce18,True,2b9520abe7d36599de45c460ba51dfee538d223fe5f260df05eadf39e5d9f6ff,True,dbe0e58566d0d49961345e2ee9746d155cc6228002d185b903068c0ea873c5d7,True,dfcb57827f1bd5b1dd341f05664b333a6c68d9c42ec9c3ddf91457f6257f7560,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,9c5490b4d01022263ba50e5c6070235aa90d0eb52e2db1d601b45072e506f117,25,35,0.6230469640607864,0.4190340909090909,130
eegnet,sub-11,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-11/seed_2,True,c71a0e6bba44391b51e9f543e605aa102afd77ba0ba8b4edd7168eea18d1020d,True,1164064d3448f1604b9e3733fca2c22311230612f8ea410e384cb3063ef9ce18,True,98026ccd72e917a6af74516a81010af41a9cbc4cb80e8a1f594537eae804aaf8,True,88458f27846a24d7fc57c5d9b8116d1defd48d6c74eb1263b6fe73443f50fcfa,True,d9be4abdca322fa469a02ddb4e9f80aec0142d84e171ee2964b01d7d5f5ed12a,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,9c5490b4d01022263ba50e5c6070235aa90d0eb52e2db1d601b45072e506f117,3,13,0.5708895471502482,0.4931344696969697,130
eegnet,sub-12,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-12/seed_0,True,e1355bba17daa7ccaa309b4f79a90c0672a0580bff977e2d85e4abf5fc1d38cb,True,0b70ef3a4fc60c89f32ecca038f37dd21d8e709774750cd40b31962c63d6d3fc,True,40f3d83026dfd32d93819f7f32ae4f1fff22935a0f8d509123431dcc437b93a8,True,3c2ddeaf935201aa163e0359606c9ae7b642a4d523f052aa03a41319632597ed,True,bb19e578d3aba71782632189e7089fbaa403fa8cb740c7824603f5f3ad01db99,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,0ea3d4a7f0207af5c5f187a24bbe1494b2154652aa0a306227a9cc985544ff4b,5,15,0.6286741313182104,0.31499202551834127,123
eegnet,sub-12,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-12/seed_1,True,e63e6ecbcf9a09245d8175192caaf92e71106d498605c57015b396e23aee7eef,True,0b70ef3a4fc60c89f32ecca038f37dd21d8e709774750cd40b31962c63d6d3fc,True,b91b27d7da07f922904624ffddefd77a661273c0f7cfc47d39a91b17c332ff3f,True,c0987699d643bf5bcbef169427c50bea0701c0ebcb8977df1b1ecdc007a7ac91,True,018addba18071f154d6a04f64091ebb1fbf9e3d3ddb49f37bbf78aee9a39e4fd,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,0ea3d4a7f0207af5c5f187a24bbe1494b2154652aa0a306227a9cc985544ff4b,1,11,0.6023501570756097,0.511164274322169,123
eegnet,sub-12,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-12/seed_2,True,c01481076516381e65584fd814d670669c7e86467e2019c330f61d78798a8b4e,True,0b70ef3a4fc60c89f32ecca038f37dd21d8e709774750cd40b31962c63d6d3fc,True,1dc945fb41783d18c1522b62d915fa3cf1bd782a84193be35a9b5a17178c8905,True,4414a2e5a1f339540c8345e7be2bba6bb6e9102465e29802d0a05afe0cfae9db,True,d11c02a5e3ed57d32509bfeded223c0c0e13969c4a991e25c07c8916a51528a5,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,0ea3d4a7f0207af5c5f187a24bbe1494b2154652aa0a306227a9cc985544ff4b,2,12,0.605387528545892,0.44976076555023925,123
eegnet,sub-13,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-13/seed_0,True,625b3abf6727d22959e0f27f90e3d62be58b5a4fcece32fb6eb3a3df8812b76e,True,6f735fb70546dc933487c48182ceeadf5b77d47730aaeb11377023c70b8ca7e9,True,7cdcbb72a032b8896f22a3339c769ca4acdd332fa5d1aaf6c4f0d2710d763a67,True,bf1a179da76f1f298a767a49d39ae5ac2c452b5a7bfe75fa110c985e5a872340,True,c9ebe132d8fdbd164d2eadf46030e5744d2147d6afb98e3f2dc658e449f1660a,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,060e68e947969635a37873d1ed47832af05b7f2ab813b9b4942d51cf3ba49a03,8,18,0.6580105711561165,0.9719202898550725,141
eegnet,sub-13,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-13/seed_1,True,2e2f5582a51dc2b220bd72ab33c0f9b6a4dfbe9fdf50278447df4866a8efeff1,True,6f735fb70546dc933487c48182ceeadf5b77d47730aaeb11377023c70b8ca7e9,True,8df52b15ab80e8cc0e487476982f5b94899c7b0ecdb607b29dabf9efe1da25e1,True,dc5353ee26b7423e7163d6cda13751446a0c95090143d00de5352ca06e6f4698,True,5a7ec35ac7a89d8f3ffaa88362c0ea8832db82d51d5de20a5451f23589922c3a,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,060e68e947969635a37873d1ed47832af05b7f2ab813b9b4942d51cf3ba49a03,6,16,0.6748317269660936,0.8943236714975846,141
eegnet,sub-13,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-13/seed_2,True,0679dc4a642e3fc713f085b74550ee287350587aa251538ddf0aebfd343af333,True,6f735fb70546dc933487c48182ceeadf5b77d47730aaeb11377023c70b8ca7e9,True,3def371296a822d53dded6b2630ed877ce42b78a97bc454d4f27641033ff5407,True,eec110bc0bd561af3554e074dd022cf2ba8d24ecd14e623263b86986b8344901,True,287a442bcb6a3568332032cda79eb608f08c990ed6c740cf2c6ca07b9149dabc,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,060e68e947969635a37873d1ed47832af05b7f2ab813b9b4942d51cf3ba49a03,12,22,0.6335827898086226,0.4933574879227053,141
eegnet,sub-14,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-14/seed_0,True,3faa53d06c838ad5fcc17d3287a6c7578addd6195d74ce165aaa92c7b20e38b1,True,5abe550769dfdef14fe192071003d0b4c9bd281718c1bc73442135d91c48e542,True,7174b43485471c8b3de51820e69f36c81e362fb894c761e7453ce505abfd5953,True,a79ea5b0bd8db3772dab9e59f62f88500128ee164fb10e9abe786d031dde6b4d,True,fb7650c40dba39aaa62b8b13bfb331f3d3b8ab3681f29f134aa175fc093afd15,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,253e8b31ebbc219862c91877d974555640b00c02539cddc83c02685449e632ac,4,14,0.6306319441187985,0.7722334004024145,141
eegnet,sub-14,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-14/seed_1,True,f115c852acf98562b8ed78268f950b23f98d2527e3f3367da85f1a2384001d11,True,5abe550769dfdef14fe192071003d0b4c9bd281718c1bc73442135d91c48e542,True,7db5dcdec4cf6993c941fec73f1cb2cc30b0a5fc78014387bc2819846eb8aaf7,True,45edf27ec429a6222ffa95dc402d1aedb962500adb403ab3e12bc6524ec66212,True,f985ccf3ea784fdc4d4f74900d0c175d3f89d22eb2ec6a0836842f30b257d8d4,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,253e8b31ebbc219862c91877d974555640b00c02539cddc83c02685449e632ac,5,15,0.5890381026037097,0.7288732394366197,141
eegnet,sub-14,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-14/seed_2,True,e67ba9e4c75edf8c5fa455543cfe25af7a0bee599332db0a939548ccd58d9505,True,5abe550769dfdef14fe192071003d0b4c9bd281718c1bc73442135d91c48e542,True,80429b01b23daff83467669c1aa2014a9d90551b0883d080c314997804b14ecd,True,e83f1c5dd6dc7d6f0ef189efd961671df26a8d5107cfed501694063874e8bd49,True,9433874da172d42a7fa1f924987b7047c6830581e5eea023e5983341c1279968,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,253e8b31ebbc219862c91877d974555640b00c02539cddc83c02685449e632ac,1,11,0.5677751892211165,0.8428571428571429,141
eegnet,sub-15,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-15/seed_0,True,f745555b2d1710e2bb8eb0e8380905b4ec0d055c0867e2cfa65cfea086025385,True,600117f488f3d1cd51f26464324644530923243c01f629d1a8722c02ffd11c8f,True,9aee44824a0f6cb4e950378b5d64f178db5173dc861407fd077e711cf4eccf70,True,153636abcb3a9142729c97b5c2993a5bd0be6baa9f200d9a3d6506154aead230,True,fbc738c8693dab58a18c399235a7826857014899c19a39bd160cef8aff386186,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,59bcf0a84b2d7410f2b196929e861d75ec8a3e8587ecac213d468e252648d032,47,50,0.709492107698343,0.4931506849315068,146
eegnet,sub-15,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-15/seed_1,True,f4b765b69ea837a446d24221346a81472e100fcd1d3a20ecdb4b63fa26e82e72,True,600117f488f3d1cd51f26464324644530923243c01f629d1a8722c02ffd11c8f,True,ed43fc0e7f362732637c55ae0cd55c41bcaf93ddca7d88205f2eb78c1bb214c0,True,6f9aa80a951be9c7cd84aabd71a4823b2e802681dc3eb01bb279945d2b1fd19b,True,2ff2664c03af53e0b8b80c7c9200d6470d4569879f3613ee0e728e4634a8adf5,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,59bcf0a84b2d7410f2b196929e861d75ec8a3e8587ecac213d468e252648d032,2,12,0.6759879419381757,0.5136986301369862,146
eegnet,sub-15,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-15/seed_2,True,c5e9c40c867f9d9ab6a495c290bff86cc6a94e078913710448c437b1bc7628eb,True,600117f488f3d1cd51f26464324644530923243c01f629d1a8722c02ffd11c8f,True,f0a394f22e3a4011fdb5d0cef67acb6961fefb70fcb74ad824781a8fcd01e857,True,837787eaeb55dc960b057070ffdcf8c84b188154d92be2b998ad095dc5e01d51,True,1400eea339428dc52c9b48d153d6fb2931ecceb190efe21f0edd18b352f245cc,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,59bcf0a84b2d7410f2b196929e861d75ec8a3e8587ecac213d468e252648d032,6,16,0.673128058537273,0.6164383561643836,146
eegnet,sub-16,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-16/seed_0,True,fe2846dbcd32e32b6b2d1f5cd3276c4ddbc0dd6d4977fe00af05143a70610fd1,True,bab4db160935fe2f65693fa835c5f9f1715e0b47af4a9ff7eec2534599db114a,True,d376eda82da5b69009a5c0e2c2ebdd90898c9d830c4188dca53febb8396f30f2,True,a70bec65e219e444b1b1f0cbb66da5969b030ceac22840b1a3b23fb907c2b4ef,True,b11c01be2f7a9f50408f49f0ee02bea7a69306556fabf9f377ae47f48dd6956d,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,6c5d60d1b748578d42a3d0cb2b0ddde747a70d67908577b064962b3a29c354cb,6,16,0.6909238809874367,0.669996194824962,145
eegnet,sub-16,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-16/seed_1,True,c8dba4d135dc83c5a3f4248a550ad6815dd3f718226956e658667109f69ca038,True,bab4db160935fe2f65693fa835c5f9f1715e0b47af4a9ff7eec2534599db114a,True,3b2ef55e4401a5851c92bbda4807b64fd868d341cf2904348efca11e50dcdcb2,True,93a544bbcdb467565ab8fc1fcca2104295ac29a4a4e075b9cf1f32358579d155,True,f252478ef94cdccba272cef040398aa775edcaf06da4c36c1e0e8df1ce028230,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,6c5d60d1b748578d42a3d0cb2b0ddde747a70d67908577b064962b3a29c354cb,3,13,0.6812940725587151,0.4553843226788432,145
eegnet,sub-16,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-16/seed_2,True,cd06550aaa2d452dbab54faaaa26ad8299de64693ca38a9f50c6b3c46c9cab43,True,bab4db160935fe2f65693fa835c5f9f1715e0b47af4a9ff7eec2534599db114a,True,db84805b53ba4641f0876d2ef93f011eb5f80838f1eaca3892901526d2f7dab3,True,46ae3d865fe00cf2dd9c7fc8c0636be66e67f9fad8fea1c2bdec481a8e596604,True,cd9b10230c743bd13d948043297b4a98059f655b7884d880ca0e0fda59d2ae78,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,6c5d60d1b748578d42a3d0cb2b0ddde747a70d67908577b064962b3a29c354cb,6,16,0.6612867996033376,0.5467085235920852,145
eegnet,sub-17,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-17/seed_0,True,fc10fae98a563f4cdaab9e491616172e02d740d028a7acb5b9de5552a9ff2413,True,9529adace10ff1a5708bc960a9f61ec913d957ae636c361e6569f0dff4814797,True,a254978ec73f39bf178773fdf1f21d837b269e0106fcc796654c125f5674fd50,True,4421417a4de6c474a51a71cc6b38e2637584beba6c075aa5003a8ad810a0b257,True,68bb55501fc48cae30739629e69de4c442d0bf2fcd3c10c9f55535e34655d01c,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,5c9e2098e9c2ff75a40c31050fac1e7c797e6a20bb9547dcab5aecedc02bbe96,8,18,0.6530277261522649,0.7054794520547945,146
eegnet,sub-17,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-17/seed_1,True,317872b6ea0019424b2d6c762070b3f93119991df1bb72f45a8ec028f4e4537c,True,9529adace10ff1a5708bc960a9f61ec913d957ae636c361e6569f0dff4814797,True,b4178b1d3274b838f9fb96ed2a7051115918ffe2bb647b46ce343d1c3b5be008,True,416c25bdc0e513e6a3fe6c2fbf2fedc8808f1e3206aa10a6d2ab336a85a6f0bc,True,a0b418f4534e72e30ac3fc4c40e1ec7b21f64a653eb76e3872f1be98810df6e7,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,5c9e2098e9c2ff75a40c31050fac1e7c797e6a20bb9547dcab5aecedc02bbe96,7,17,0.64976824377601,0.7671232876712328,146
eegnet,sub-17,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-17/seed_2,True,9845718d9e140cbf92f64a19fbb28423804fa6fdda862de56302fdb108248388,True,9529adace10ff1a5708bc960a9f61ec913d957ae636c361e6569f0dff4814797,True,203fe044819caa3a888e81ab6f35a99f831c465b50aaf8078300f85a9699ab98,True,9ee650e19082d0331038e8d2ef3f42bd6ad8f63540c8972d37546ffd2fc225db,True,9b4c339a754174871bbe7c95e2cb1cd37fcefcaed4355626546a44512efbc909,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,5c9e2098e9c2ff75a40c31050fac1e7c797e6a20bb9547dcab5aecedc02bbe96,8,18,0.6171624734973479,0.7123287671232876,146
eegnet,sub-18,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-18/seed_0,True,1f064057822e70ec1a14ecb4324191123349f7315d717282060501454cdc669c,True,b9199023eab767e8e4cbbff4ae574db3a5a8845e2e7bd63caccb5c19f62d95cf,True,587f0a8934364e7f4ab04c7efc0220b9a5258217c3a856a762df1420fe9e80d2,True,a501d540edfa2f5c0de4c1b4a164161e5029fe27dcbdbb79132704f820a4bb80,True,8ddc7121b1d8a25bc6b1a29e0c4a48a58bfa3a91e5971395696392437ba693cb,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,fe982fdee4f2f4bed4662aaedc997b2a80867926e987100cddd78ed9a7496ada,2,12,0.6671693778163956,0.536105675146771,143
eegnet,sub-18,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-18/seed_1,True,9a90060129eecf011d5479c8c698e4089344e9fbef9edbd473d54d837859dc48,True,b9199023eab767e8e4cbbff4ae574db3a5a8845e2e7bd63caccb5c19f62d95cf,True,10da7bef7cea60de28743a12798b47ed3eaa6c67984665159b20ac428ce88806,True,a838c35a0d74ccb443e21fc4d10d90088b71b554ea4eadf19923428e18a86db3,True,7cac835a27b07340572cb6b1f23e5597488f54fc07ab6011f4ffa7742f016b6c,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,fe982fdee4f2f4bed4662aaedc997b2a80867926e987100cddd78ed9a7496ada,1,11,0.6471981241592041,0.5317025440313111,143
eegnet,sub-18,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-18/seed_2,True,6f971a052d724b24542b8e4ec0c87dff4dd86c6e4c3ff9dd61d75f8ba1ab4b7c,True,b9199023eab767e8e4cbbff4ae574db3a5a8845e2e7bd63caccb5c19f62d95cf,True,c759121459197d6e96963e65aeb57457530152fc2822d24dd69cfe96b3a221f8,True,aab5cc71169dec56230a58481304b106c638b6ce72a49d04f33f973c70d0d8c1,True,bea1626f9b110dbc8b134fb62c1961a85cb3cca5af397d3d81f07345c8107d4f,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,fe982fdee4f2f4bed4662aaedc997b2a80867926e987100cddd78ed9a7496ada,4,14,0.6359059534319117,0.5662426614481408,143
eegnet,sub-19,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-19/seed_0,True,889a6eeb9ea33819593ddc6ba1ef9a879aa0c91598ebafb297c803df1d47b214,True,f3a3be41b69304645391b944bc393238b81c1a7145480629fb54baad4b577782,True,44377366c83b28d8e3fc41d520f7c3ca4ffd4875ea928737e5ab061d9b0272c4,True,4737cf0d21be1376105381b793e396abae3303a9f723ca650c1bd80e4f4a31d7,True,d3cfc7f4bf68ec325f5ddcd4c102f7882d24e3a81d50a0609b0fc29c818e5574,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,6ccdea8df38af677686a69af37bc567824c0218ef353d8b9b447761e731989e6,2,12,0.5911955952742541,0.5,144
