subject,SessionOrder,visit_pair,accuracy_source,delta_accuracy_source_vs_source,accuracy_bn_only,delta_accuracy_bn_only_vs_source,accuracy_tent_literal,delta_accuracy_tent_literal_vs_source,accuracy_tent_det,delta_accuracy_tent_det_vs_source,balanced_accuracy_source,delta_balanced_accuracy_source_vs_source,balanced_accuracy_bn_only,delta_balanced_accuracy_bn_only_vs_source,balanced_accuracy_tent_literal,delta_balanced_accuracy_tent_literal_vs_source,balanced_accuracy_tent_det,delta_balanced_accuracy_tent_det_vs_source,f1_source,delta_f1_source_vs_source,f1_bn_only,delta_f1_bn_only_vs_source,f1_tent_literal,delta_f1_tent_literal_vs_source,f1_tent_det,delta_f1_tent_det_vs_source,roc_auc_source,delta_roc_auc_source_vs_source,roc_auc_bn_only,delta_roc_auc_bn_only_vs_source,roc_auc_tent_literal,delta_roc_auc_tent_literal_vs_source,roc_auc_tent_det,delta_roc_auc_tent_det_vs_source,last_H_marg_source,last_dominant_share_source,last_H_cond_source,last_mean_max_conf_source,last_q1_source,last_pred_positive_frac_source,last_true_positive_frac_source,last_batch_balanced_accuracy_source,delta_H_marg_source,delta_dominant_share_source,delta_H_cond_source,delta_mean_max_conf_source,last_H_marg_bn_only,last_dominant_share_bn_only,last_H_cond_bn_only,last_mean_max_conf_bn_only,last_q1_bn_only,last_pred_positive_frac_bn_only,last_true_positive_frac_bn_only,last_batch_balanced_accuracy_bn_only,delta_H_marg_bn_only,delta_dominant_share_bn_only,delta_H_cond_bn_only,delta_mean_max_conf_bn_only,last_H_marg_tent_literal,last_dominant_share_tent_literal,last_H_cond_tent_literal,last_mean_max_conf_tent_literal,last_q1_tent_literal,last_pred_positive_frac_tent_literal,last_true_positive_frac_tent_literal,last_batch_balanced_accuracy_tent_literal,delta_H_marg_tent_literal,delta_dominant_share_tent_literal,delta_H_cond_tent_literal,delta_mean_max_conf_tent_literal,last_H_marg_tent_det,last_dominant_share_tent_det,last_H_cond_tent_det,last_mean_max_conf_tent_det,last_q1_tent_det,last_pred_positive_frac_tent_det,last_true_positive_frac_tent_det,last_batch_balanced_accuracy_tent_det,delta_H_marg_tent_det,delta_dominant_share_tent_det,delta_H_cond_tent_det,delta_mean_max_conf_tent_det,delta_last_H_marg_bn_only_vs_source,delta_last_H_marg_tent_literal_vs_source,delta_last_H_marg_tent_det_vs_source,delta_last_dominant_share_bn_only_vs_source,delta_last_dominant_share_tent_literal_vs_source,delta_last_dominant_share_tent_det_vs_source,delta_last_H_cond_bn_only_vs_source,delta_last_H_cond_tent_literal_vs_source,delta_last_H_cond_tent_det_vs_source,delta_last_mean_max_conf_bn_only_vs_source,delta_last_mean_max_conf_tent_literal_vs_source,delta_last_mean_max_conf_tent_det_vs_source,pred_disagreement_vs_source_bn_only,pred_disagreement_vs_source_tent_literal,pred_disagreement_vs_source_tent_det,pred_disagreement_literal_vs_det,n_windows
sub-11,SD->NS,ses-2->ses-1,0.48205128205128206,0.0,0.5102564102564102,0.02820512820512816,0.5,0.01794871794871794,0.5076923076923077,0.025641025641025605,0.4797190656565657,0.0,0.51010101010101,0.030381944444444364,0.5002367424242424,0.02051767676767674,0.5074968434343434,0.027777777777777735,0.5463211173680201,0.0,0.5186134852801519,-0.027707632087868195,0.4961827646038173,-0.050138352764202865,0.5172699849170437,-0.029051132450976458,0.4879261363636364,0.0,0.5071022727272726,0.019176136363636187,0.495501893939394,0.007575757575757569,0.508443813131313,0.02051767676767663,0.627855178700031,0.6474038415277997,0.5296870222861622,0.7211518930271268,0.6270096627995372,0.6666666666666666,0.0,,-0.04955855349630015,0.06872318661165384,-0.010891627252481792,0.006476889292874451,0.6910103302192159,0.5287867954502872,0.45629361598863283,0.7803320304919907,0.5235745803644628,0.53125,0.0,,-7.519697875983204e-05,0.0006615486277041782,-0.04965845723161947,0.041864059464842285,0.6909766207496412,0.5287737697508419,0.4676699243713139,0.7648359105466321,0.5244141540946051,0.5208333333333334,0.0,,-0.0020256570760459613,0.021866657421317843,-0.04571603965033061,0.028268797672960016,0.690918918515056,0.5301575458627971,0.455231386452248,0.7809763833550581,0.5228506838611793,0.5416666666666666,0.0,,-0.0001666086829196963,0.0020322990402140326,-0.05072068676800431,0.04250841232790966,0.06315515151918483,0.06312144204961012,0.063063739815025,-0.11861704607751256,-0.11863007177695784,-0.11724629566500266,-0.07339340629752933,-0.062017097914848274,-0.07445563583391418,0.05918013746486395,0.04368401751950535,0.05982449032793136,0.18205128205128207,0.22307692307692306,0.17948717948717952,0.09487179487179487,390
sub-12,SD->NS,ses-2->ses-1,0.4281842818428185,0.0,0.4986449864498645,0.07046070460704601,0.5040650406504065,0.07588075880758799,0.5040650406504065,0.07588075880758799,0.42530568846358313,0.0,0.4973418394471026,0.07203615098351945,0.5019936204146731,0.07668793195108997,0.5031897926634769,0.07788410419989372,0.45798849468574243,0.0,0.522772201946472,0.06478370726072957,0.5337503719583823,0.07576187727263983,0.5253985409559251,0.06741004627018266,0.4202551834130781,0.0,0.5145312776891724,0.09427609427609429,0.5093921672869042,0.08913698387382607,0.5138224348750664,0.0935672514619883,0.6870076817628888,0.5467473842700322,0.6273903872614224,0.6389045017957687,0.5029088415702184,0.52,0.0,,-0.0020675859012590316,0.007855485336234183,-0.022494592775685145,0.024810214793930457,0.6925638338333391,0.5168532196680705,0.5940656238292045,0.6773966912428538,0.4968583381175995,0.48,0.0,,0.0003298497839914205,-0.003519710237160282,0.0032323728964048413,-0.002549662959451471,0.6926112725774006,0.5156710462768873,0.6082780590344345,0.664518112440904,0.4973424203197161,0.52,0.0,,0.0004250961029569715,-1.662606683872081e-05,0.019776928145416577,-0.018704764808838575,0.6923858408578578,0.5191918839017551,0.5932965479728588,0.6780577080448468,0.4966425727804502,0.48,0.0,,0.0001518568085103015,-0.0011810460034757941,0.002463297040059135,-0.001888646157458429,0.005556152070450238,0.005603590814511783,0.005378159094968971,-0.029894164601961704,-0.03107633799314491,-0.02755550036827714,-0.03332476343221791,-0.01911232822698783,-0.03409383928856358,0.0384921894470851,0.025613610645135232,0.03915320624907803,0.17886178861788618,0.19512195121951217,0.17886178861788618,0.0921409214092141,369
sub-13,SD->NS,ses-2->ses-1,0.789598108747045,0.0,0.5153664302600472,-0.2742316784869977,0.5177304964539008,-0.27186761229314416,0.508274231678487,-0.281323877068558,0.7865338164251208,0.0,0.5157004830917874,-0.27083333333333337,0.5184178743961353,-0.2681159420289855,0.5086553945249598,-0.277878421900161,0.6314370814370814,0.0,0.5147138769468776,-0.11672320449020379,0.5270927792292305,-0.10434430220785096,0.5082650392164573,-0.12317204222062417,0.7259125067096082,0.0,0.509326355340848,-0.21658615136876014,0.5180488459473968,-0.2078636607622114,0.5081857219538378,-0.21772678475577034,0.4737189016179954,0.8135569035075605,0.4443815245982667,0.8135569035075605,0.1864430964924395,0.0,0.0,,0.19782749628535182,-0.10440717988503441,0.24812882813073098,-0.1085300791093952,0.6888912110689372,0.5454341555014253,0.5296911707863595,0.7384981901074449,0.5212903727466861,0.4583333333333333,0.0,,-0.0019320621625080376,0.01352465474822869,0.014560624965131589,0.0018684223371868332,0.6874210218647422,0.5518051143735647,0.5341574307911723,0.7335908065239588,0.5084064404169718,0.5,0.0,,-0.0023560895768343824,0.015173219493590295,0.03301343259914913,-0.01564315679327895,0.6882762549955131,0.5486491449798147,0.5280814691648338,0.739424705815812,0.5226298567528526,0.4583333333333333,0.0,,-0.0025470182359321747,0.01673964422661811,0.01295092334360585,0.002794938045553863,0.21517230945094185,0.21370212024674679,0.21455735337751775,-0.2681227480061352,-0.26175178913399577,-0.26490775852774584,0.08530964618809284,0.0897759061929056,0.0836999445665671,-0.0750587134001156,-0.07996609698360169,-0.0741321976917485,0.4491725768321513,0.4609929078014184,0.45626477541371163,0.14184397163120568,423
sub-14,SD->NS,ses-2->ses-1,0.7825059101654847,0.0,0.5342789598108747,-0.24822695035460995,0.5153664302600472,-0.2671394799054374,0.5319148936170213,-0.2505910165484634,0.7813212608987258,0.0,0.5341716968477531,-0.24714956405097266,0.5153252850435949,-0.2659959758551309,0.5318242790073776,-0.24949698189134817,0.7345476513510047,0.0,0.524270957598877,-0.21027669375212776,0.5108364288960988,-0.22371122245490593,0.5229759563038757,-0.21157169504712903,0.9425217974513749,0.0,0.5255533199195171,-0.41696847753185773,0.519852448021462,-0.42266934942991286,0.5248826291079812,-0.41763916834339365,0.5819334873713986,0.7297146852527346,0.5409354974467814,0.7338947362843014,0.2702853147472654,0.09523809523809523,0.0,,-0.10901715004126333,0.19868560552242256,-0.12100944973204752,0.1334228690358855,0.6925908553779457,0.5150062335389002,0.5680587904075588,0.7042919645706812,0.5150062335389002,0.4761904761904762,0.0,,0.00013269348839091885,-0.0008868067636199258,-0.03160082086289658,0.038090592327838145,0.6916830927655463,0.5258177976523127,0.6134643942109985,0.6593096103696596,0.4866080663743473,0.5238095238095238,0.0,,-0.0014144521799216436,0.02108196725714066,0.010146836080519658,0.002219241223342383,0.6926096139464569,0.515871229980673,0.5672276476693322,0.705567734227294,0.515871229980673,0.4761904761904762,0.0,,0.00015145205690225705,-2.1810321846893466e-05,-0.032431963601123215,0.039366361984450905,0.11065736800654713,0.10974960539414769,0.11067612657505832,-0.21470845171383446,-0.2038968876004219,-0.2138434552720616,0.027123292960777423,0.07252889676421714,0.026292150222550825,-0.029602771713620135,-0.07458512591464173,-0.028327002057007333,0.30023640661938533,0.3333333333333333,0.30260047281323876,0.1536643026004728,423
sub-15,SD->NS,ses-2->ses-1,0.541095890410959,0.0,0.4748858447488584,-0.06621004566210054,0.4885844748858448,-0.05251141552511418,0.4748858447488584,-0.06621004566210054,0.5410958904109588,0.0,0.4748858447488584,-0.06621004566210043,0.4885844748858448,-0.05251141552511407,0.4748858447488584,-0.06621004566210043,0.5917001556786503,0.0,0.4648679472346042,-0.12683220844404614,0.49502717759179277,-0.09667297808685754,0.4648679472346042,-0.12683220844404614,0.5298054669418902,0.0,0.4994683180083818,-0.030337148933508418,0.49677863263901917,-0.033026834302871066,0.49965597047601173,-0.0301494964658785,0.6179042336505792,0.6479068803105124,0.5071042027547104,0.70943909314142,0.5441007030873422,0.5185185185185185,0.0,,0.033670484962732006,-0.018099181558850635,-0.009597304229953973,-0.010355998867588053,0.6814551719646653,0.5542047668703635,0.5518938650825359,0.6943496968693849,0.5504078715253113,0.5185185185185185,0.0,,-0.010746711495568495,0.03507359625550802,0.06734301473919146,-0.05581129262770479,0.679752790971309,0.5481004368877486,0.5302734694639085,0.7214912610523715,0.5475000106023934,0.5555555555555556,0.0,,-0.012948903123571812,0.036284287683749285,0.022968090095889293,-0.007003808790142507,0.6830437683415624,0.5491771726375293,0.5529146724486463,0.6941838169860705,0.5478750870966165,0.5185185185185185,0.0,,-0.00915811511867141,0.03004600202267386,0.0683638221053019,-0.05597717251101938,0.06355093831408609,0.0618485573207298,0.06513953469098321,-0.0937021134401489,-0.09980644342276379,-0.09872970767298306,0.04478966232782555,0.023169266709198166,0.045810469693935985,-0.015089396272035094,0.012052167910951539,-0.015255276155349495,0.2990867579908676,0.3219178082191781,0.2990867579908676,0.15981735159817353,438
sub-16,SD->NS,ses-2->ses-1,0.5563218390804597,0.0,0.4850574712643678,-0.07126436781609191,0.4942528735632184,-0.06206896551724134,0.4827586206896552,-0.07356321839080454,0.5573630136986302,0.0,0.4855403348554033,-0.07182267884322685,0.4946410451547438,-0.0627219685438864,0.4832572298325723,-0.07410578386605787,0.47665934280974237,0.0,0.4473661877917197,-0.029293155018022654,0.4658092092881763,-0.010850133521566052,0.44327157439478077,-0.033387768414961605,0.558853373921867,0.0,0.47012937595129384,-0.08872399797057312,0.47742262810755953,-0.08143074581430743,0.4753297818366311,-0.08352359208523585,0.6134832806295122,0.6733177145943046,0.5730496499166243,0.6987693374976516,0.3669078980262081,0.2916666666666667,0.0,,-0.06238915495280295,0.10830992832779884,-0.042082931991641,0.04306791039804617,0.6887705345319634,0.5398509226118525,0.5876676187776568,0.6717905349408587,0.4761541886255145,0.4583333333333333,0.0,,0.0011405633505126762,-0.009759999171365052,0.02749833592033372,-0.03582397287633891,0.6907623961183392,0.5293536530807614,0.5896748737397143,0.6752038868144155,0.47438604415704805,0.4166666666666667,0.0,,0.0027228247188202013,-0.014282225534164658,0.04315048073241443,-0.04757754650199786,0.6879673062560657,0.5424147232746085,0.5859702035109043,0.6730395142609874,0.4695958560332656,0.4583333333333333,0.0,,0.00033733507461501205,-0.007196198508609086,0.025800920653581156,-0.03457499355621015,0.07528725390245117,0.07727911548882704,0.07448402562655354,-0.13346679198245204,-0.14396406151354313,-0.13090299131969607,0.014617968861032504,0.016625223823089952,0.012920553594280015,-0.026978802556792858,-0.023565450683236122,-0.025729823236664173,0.20919540229885059,0.2597701149425287,0.20689655172413793,0.135632183908046,435
sub-17,SD->NS,ses-2->ses-1,0.728310502283105,0.0,0.4383561643835616,-0.2899543378995434,0.4520547945205479,-0.2762557077625571,0.4406392694063927,-0.2876712328767123,0.728310502283105,0.0,0.4383561643835616,-0.2899543378995434,0.4520547945205479,-0.2762557077625571,0.4406392694063926,-0.2876712328767124,0.7768619451350375,0.0,0.43913872556809147,-0.337723219566946,0.4550855203029116,-0.3217764248321259,0.4401604369346304,-0.33670150820040706,0.9300681803965721,0.0,0.4357290298367424,-0.49433915055982974,0.44586226308875965,-0.4842059173078125,0.4372928004003253,-0.4927753799962468,0.6710035147720399,0.5721724007873693,0.4801383935250936,0.7443349285491019,0.5458849347067168,0.6296296296296297,0.0,,0.35062422604243676,-0.29955196728567696,0.21528895876486395,-0.14135849645309562,0.6780560630216487,0.5836084249323769,0.418876097794235,0.7994971665590397,0.5836084249323769,0.7037037037037037,0.0,,-0.014276760424882943,0.06492356123258274,-0.051793485046525645,0.023137346785882047,0.6834651464739907,0.5672799526186685,0.4060374900226815,0.808872024143326,0.5672799526186685,0.7037037037037037,0.0,,-0.008393612116383417,0.047578167011831964,-0.07812539297524562,0.04445459223912892,0.6785173233376969,0.5817465305296571,0.4188487551118267,0.7986579903881648,0.5817465305296571,0.7037037037037037,0.0,,-0.013815500108834847,0.06306166682986292,-0.05182082772893407,0.02229817061500705,0.00705254824960877,0.012461631701950804,0.007513808565656976,0.01143602414500755,-0.004892448168700825,0.009574129742287774,-0.06126229573085856,-0.07410090350241205,-0.0612896384132669,0.0551622380099378,0.06453709559422416,0.05432306183906288,0.32648401826484014,0.3356164383561644,0.3287671232876712,0.12100456621004567,438
sub-18,SD->NS,ses-2->ses-1,0.5431235431235432,0.0,0.4755244755244756,-0.06759906759906759,0.48251748251748255,-0.06060606060606061,0.4755244755244756,-0.06759906759906759,0.5446836268754077,0.0,0.47426614481408996,-0.07041748206131776,0.4814090019569471,-0.06327462491846064,0.47416829745596867,-0.07051532941943905,0.5671093838723896,0.0,0.43219768369708395,-0.13491170017530568,0.44613919408982733,-0.1209701897825623,0.4289714259908,-0.1381379578815896,0.5659491193737769,0.0,0.4620352250489237,-0.1039138943248532,0.4961513372472277,-0.06979778212654919,0.46647097195042403,-0.09947814742335287,0.6881376749054966,0.5388201419953946,0.6618601203263138,0.586279508140352,0.5202998839042804,0.5185185185185185,0.0,,-0.0040625111693358695,0.02452072383904898,-0.006397582249177081,0.001542135866151891,0.6926853257978557,0.5125169948571259,0.6153841400555625,0.6532150720832525,0.4998711795994529,0.48148148148148145,0.0,,0.0029548018408708243,-0.025785832769340915,-0.008623254033268099,0.0124753235183932,0.692412296933948,0.5191191415543909,0.6267856536249453,0.6343747694735175,0.4945805329415533,0.5185185185185185,0.0,,0.0014689915308542616,-0.012494583062275688,-0.006252759989192835,0.003336391791149418,0.692421144265854,0.5173794777580984,0.6143255965260962,0.6543930949712241,0.49825609130439935,0.48148148148148145,0.0,,0.0026906203088692773,-0.020923349868368264,-0.009681797562734388,0.013653346406364841,0.00454765089235909,0.004274622028451414,0.004283469360357395,-0.026303147138268756,-0.019701000441003758,-0.02144066423729618,-0.04647598027075128,-0.03507446670136849,-0.04753452380021761,0.06693556394290046,0.04809526133316544,0.0681135868308721,0.2307692307692308,0.28438228438228436,0.23543123543123545,0.1421911421911422,429
sub-19,SD->NS,ses-2->ses-1,0.5,0.0,0.48148148148148145,-0.018518518518518545,0.47222222222222215,-0.027777777777777846,0.48148148148148157,-0.018518518518518434,0.5,0.0,0.48148148148148145,-0.018518518518518545,0.47222222222222215,-0.027777777777777846,0.48148148148148157,-0.018518518518518434,0.0,0.0,0.45858035705446437,0.45858035705446437,0.44598671926201633,0.44598671926201633,0.45601774219721963,0.45601774219721963,0.2250514403292181,0.0,0.46752829218107,0.24247685185185192,0.4700360082304527,0.24498456790123463,0.471386316872428,0.2463348765432099,0.43741257556438784,0.8322064603368441,0.42664519299571585,0.8322064603368441,0.16779353966315588,0.0,0.0,,0.09839590103863431,-0.05114381331441109,0.11124003655631413,-0.05114381331441109,0.6907734920206797,0.52588801831007,0.6264882393952059,0.6540991266568502,0.5120561172564825,0.5,0.0,,-0.0008674124534498265,0.0012657375385363896,0.005435093660103603,-0.0009987099717060726,0.6923243974511527,0.5158272584279379,0.6320595105828519,0.6386979507903258,0.4928566279510657,0.5833333333333334,0.0,,-2.0892039784207544e-05,-0.0030531842882434526,0.0028482423199360785,-0.006032043136656284,0.6906909363397706,0.5288369314124187,0.6260626682837384,0.6545001249760389,0.5081823288152615,0.5,0.0,,-0.0009499681343588436,0.0042146506408850355,0.005009522548635996,-0.0005977116525173187,0.2533609164562919,0.25491182188676487,0.2532783607753828,-0.30631844202677405,-0.3163792019089062,-0.30336952892442537,0.19984304639949008,0.20541431758713607,0.1994174752880225,-0.17810733367999387,-0.19350850954651833,-0.17770633536080516,0.4583333333333333,0.4537037037037037,0.4537037037037037,0.16666666666666666,432
sub-20,SD->NS,ses-2->ses-1,0.6456876456876457,0.0,0.48484848484848486,-0.16083916083916083,0.5128205128205128,-0.13286713286713292,0.4871794871794872,-0.15850815850815847,0.6555359707533621,0.0,0.48103538320929623,-0.1745005875440659,0.5085520302911607,-0.14698394046220142,0.4832876354615485,-0.1722483352918136,0.7217735955082056,0.0,0.40997402647073483,-0.3117995690374708,0.4335125448028674,-0.28826105070533825,0.4112238702402637,-0.31054972526794195,0.886081733907821,0.0,0.44157200678939806,-0.4445097271184229,0.4616790703747225,-0.42440266353309847,0.4468599033816425,-0.43922183052617847,0.6917638645294802,0.523293615380923,0.6735421493118027,0.5665233244498571,0.523293615380923,0.5666666666666667,0.0,,0.15588577649447719,-0.2493454639489452,0.2083440885702955,-0.211914701325198,0.6897686893706162,0.534821543097496,0.6438982876752583,0.616217898329099,0.469961874683698,0.3,0.0,,-0.0012083431081184963,0.0024285037380953702,0.011794725124694668,-0.023304997974385826,0.6915257738359343,0.5232864220937093,0.6573032374957527,0.6026819348335266,0.4767135779062907,0.3,0.0,,0.0013380950047541622,-0.015115852778156599,0.007189205570479085,-0.013914980615178743,0.6892597260127018,0.5361864084998768,0.6427814353313069,0.6184913689891497,0.466214087108771,0.3,0.0,,-0.001717306466032964,0.0037933691404759737,0.010677872780743392,-0.021031527314335108,-0.0019951751588640487,-0.00023809069354596701,-0.0025041385167784425,0.011527927716572961,-7.193287213658195e-06,0.01289279311895375,-0.029643861636544422,-0.016238911816049972,-0.030760713980495735,0.04969457387924192,0.03615861038366952,0.0519680445392926,0.40326340326340326,0.4358974358974359,0.4009324009324009,0.14685314685314688,429
sub-21,SD->NS,ses-2->ses-1,0.6692913385826772,0.0,0.5013123359580053,-0.1679790026246719,0.4829396325459318,-0.1863517060367454,0.49868766404199477,-0.17060367454068243,0.6689814814814815,0.0,0.5013640873015873,-0.16761739417989419,0.48292824074074076,-0.18605324074074076,0.49871858465608465,-0.17026289682539686,0.6829481792717087,0.0,0.49860832177850584,-0.18433985749320286,0.4829598907572457,-0.199988288514463,0.4972589502001266,-0.18568922907158208,0.7189980158730158,0.0,0.46875,-0.2502480158730158,0.4801587301587302,-0.23883928571428564,0.46891534391534395,-0.25008267195767186,0.689113569295955,0.5408491125977811,0.5106075571627708,0.7287234407901245,0.47321336176631323,0.3870967741935483,0.0,,0.02445056334533487,-0.07175927052085955,0.06009987292144122,-0.05622920965802758,0.6925494237678177,0.5150624304529159,0.5179769792428134,0.7223074021198417,0.512864788853994,0.4516129032258065,0.0,,0.0011641404185412558,-0.007047651730122155,0.10273308702398336,-0.07166969301993882,0.6918889208180646,0.5228141272360439,0.500238009923578,0.7426895511947492,0.507719058513401,0.4946236559139785,0.0,,0.0017244057176734422,-0.010834980801890715,0.08407653970855854,-0.060429940692878915,0.6923407244717742,0.5188389701408244,0.5172161975178042,0.7230624387000678,0.5128147931849605,0.4623655913978495,0.0,,0.000955441122497828,-0.003271112042213679,0.10197230529897429,-0.07091465643971269,0.003435854471862676,0.0027753515221096148,0.003227155175819174,-0.025786682144865236,-0.0180349853617372,-0.02201014245695676,0.0073694220800425425,-0.010369547239192811,0.0066086403550333905,-0.006416038670282842,0.013966110404624699,-0.00566100209005671,0.23097112860892388,0.24934383202099739,0.23359580052493437,0.14173228346456693,381
sub-22,SD->NS,ses-2->ses-1,0.7397260273972602,0.0,0.4885844748858448,-0.25114155251141546,0.4611872146118721,-0.2785388127853881,0.4863013698630137,-0.25342465753424653,0.7397260273972602,0.0,0.4885844748858447,-0.2511415525114155,0.4611872146118721,-0.2785388127853881,0.48630136986301364,-0.2534246575342466,0.7400895198364302,0.0,0.5209835611923225,-0.21910595864410776,0.4986031850407981,-0.24148633479563214,0.5198773398999674,-0.2202121799364628,0.8121598799024207,0.0,0.48201663851879656,-0.3301432413836241,0.4580596734847064,-0.3541002064177143,0.4800775630199537,-0.332082316882467,0.6823993398807536,0.566542647227093,0.6490977149476852,0.611180119768337,0.43345735277290703,0.25925925925925924,0.0,,0.028623239768265012,-0.0723467906247135,0.062145101893774014,-0.07405875350728082,0.6844482087911951,0.5605209170392266,0.594993676767713,0.6502961481886881,0.542974570421157,0.5185185185185185,0.0,,-0.003993408915932288,0.01664240120616911,0.02729186511435309,-0.04977124253788064,0.6825412490805188,0.5717800199571582,0.5877166215464528,0.6744099287661137,0.5343499928022976,0.6666666666666666,0.0,,-0.005506703957435799,0.027876556437048634,0.002055140000300363,-0.007371933475412725,0.6837119044003646,0.5621470919361821,0.5939898330637872,0.6505115032196045,0.5458222009517529,0.5185185185185185,0.0,,-0.004729713306762713,0.01826857610312464,0.026288021410427336,-0.049555887506964304,0.002048868910441426,0.0001419091997652,0.001312564519610926,-0.0060217301878664475,0.005237372730065193,-0.004395555290910957,-0.054104038179972225,-0.061381093401232434,-0.055107881883898036,0.03911602842035111,0.06322980899777675,0.03933138345126752,0.2785388127853881,0.3150684931506849,0.2808219178082192,0.12100456621004567,438
sub-23,NS->SD,ses-1->ses-2,0.5450450450450451,0.0,0.5022522522522522,-0.04279279279279291,0.5045045045045046,-0.04054054054054057,0.5067567567567567,-0.03828828828828845,0.5450450450450451,0.0,0.5022522522522522,-0.04279279279279291,0.5045045045045046,-0.04054054054054057,0.5067567567567567,-0.03828828828828845,0.3210428252079494,0.0,0.5202704194260486,0.19922759421809916,0.528333068488797,0.2072902432808476,0.5288685357183809,0.20782571051043147,0.5982468955441929,0.0,0.48953007061115167,-0.10871682493304119,0.502191380569759,-0.09605551497443388,0.49342585829072316,-0.1048210372534697,0.6607502242376665,0.6211845248937607,0.5873507603604384,0.6907003492116929,0.3788154751062393,0.20000000000000004,1.0,,0.06839482981732777,-0.0862397171847988,0.04251290370652374,-0.037262601682838646,0.6907334917862583,0.5286661587655545,0.4885834253266887,0.7632446569701035,0.5086964565018813,0.5,1.0,,0.002101971548258197,-0.01761134738226248,-0.020561707755068437,0.02437663822868974,0.6857814418436424,0.552567346394062,0.5333445824830507,0.7315909460186959,0.5001803403099377,0.5,1.0,,-0.0006973560927517145,9.341865637298626e-05,0.027764159485131928,-0.009521737971954288,0.6903961892799336,0.528387988358736,0.4873891318052026,0.7637753682831924,0.5126685105264187,0.5,1.0,,0.0017646690419335458,-0.01788951778908084,-0.021756001276554488,0.024907349541778496,0.02998326754859182,0.02503121760597593,0.02964596504226713,-0.0925183661282063,-0.06861717849969873,-0.09279653653502473,-0.09876733503374974,-0.05400617787738771,-0.09996162855523583,0.07254430775841059,0.04089059680700302,0.07307501907149949,0.37162162162162166,0.40090090090090086,0.38063063063063063,0.15990990990990991,444
sub-24,SD->NS,ses-2->ses-1,0.755868544600939,0.0,0.43427230046948356,-0.32159624413145543,0.4366197183098592,-0.3192488262910798,0.431924882629108,-0.323943661971831,0.7526455026455027,0.0,0.4355820105820105,-0.31706349206349216,0.43802910052910055,-0.3146164021164021,0.4332671957671957,-0.319378306878307,0.6761904761904761,0.0,0.4788041468905835,-0.19738632929989264,0.4842169036436552,-0.1919735725468209,0.47778288859285983,-0.1984075875976163,0.8332010582010582,0.0,0.43928571428571433,-0.39391534391534383,0.4506613756613757,-0.38253968253968246,0.43664021164021166,-0.3965608465608465,0.574501129201376,0.7302455569927891,0.5504334077767731,0.7302455569927891,0.2697544430072109,0.0,0.0,,-0.04286489197313884,0.04983865768493464,-0.001931357713658081,0.01321908012808611,0.6635924959915203,0.6170978583395481,0.48924386450878615,0.758768276621898,0.6170978583395481,0.625,0.0,,-0.022689371831591882,0.06323929053420822,-0.010440568022635969,0.016699196460346382,0.6493948992733082,0.6463200164337953,0.5262305424158135,0.7337879923482736,0.6463200164337953,0.7916666666666666,0.0,,-0.03541539929833596,0.09262112687186648,0.017354451572383467,-0.0053882874781265855,0.6620592686463646,0.6201246439789733,0.4876393685748473,0.7592756887897849,0.6201246439789733,0.625,0.0,,-0.02422259917674759,0.06626607617363334,-0.012045063956574767,0.017206608628233273,0.08909136679014429,0.07489377007193221,0.08755813944498858,-0.11314769865324104,-0.08392554055899382,-0.11012091301381588,-0.06118954326798692,-0.024202865360959613,-0.06279403920192578,0.028522719629108906,0.0035424353554844856,0.029030131796995762,0.5234741784037559,0.5446009389671361,0.5258215962441315,0.11737089201877933,426
sub-25,SD->NS,ses-2->ses-1,0.7397260273972602,0.0,0.49771689497716903,-0.2420091324200912,0.4817351598173516,-0.25799086757990863,0.502283105022831,-0.2374429223744292,0.7397260273972602,0.0,0.49771689497716903,-0.2420091324200912,0.4817351598173516,-0.25799086757990863,0.502283105022831,-0.2374429223744292,0.7399510389020731,0.0,0.48946792086264385,-0.2504831180394293,0.46975934830819227,-0.2701916905938809,0.4917141797617392,-0.24823685914033394,0.7818227309689122,0.0,0.48551948458122224,-0.29630324638768996,0.4903358979170576,-0.2914868330518546,0.48695815349971855,-0.29486457746919364,0.5511401836273223,0.7246757554649204,0.501098649730413,0.7496322864597594,0.3115015044394467,0.1851851851851852,0.0,,-0.08751360099971721,0.08389235943926639,0.004000531060823949,-0.012403321424412916,0.6921670906751499,0.5209469830755282,0.40501050024445656,0.8095073101490184,0.5069646418301595,0.5185185185185185,0.0,,0.0026568285056904895,-0.021351689321974215,0.015858625924958753,-0.004620192054083557,0.6899348419181722,0.5392013699553596,0.41310523636891777,0.8226637785448002,0.5205990395797588,0.5555555555555556,0.0,,0.0019193490692402209,-0.007305725218126706,0.049742785409999025,-0.010119846014142064,0.6920733313714301,0.5227257769891164,0.40365963125180043,0.810201975435053,0.5047361282761106,0.5185185185185185,0.0,,0.002563069201970617,-0.019572895408386026,0.014507756932302699,-0.003925526768048952,0.1410269070478276,0.13879465829084991,0.1409331477441078,-0.20372877238939213,-0.18547438550956075,-0.20194997847580398,-0.0960881494859564,-0.08799341336149519,-0.09743901847861253,0.05987502368925901,0.07303149208504078,0.06056968897529358,0.2922374429223744,0.3127853881278539,0.2876712328767123,0.15296803652968036,438
