session_block_order,batch_index,subject,seed,arm,session,block,block_span,is_final_batch_of_block,batch_n,rng_seed,rng_seed_payload,rng_seed_restored,model_training_flag_during_forward,dropout_active_during_forward,batch_mean_entropy,batch_marginal_q1,batch_pred_positive_frac,batch_mean_max_conf,batch_entropy_loss,batch_grad_norm,affine_drift_l2,affine_norm_l2,H_cond,q1,H_marg,dominant_share,mean_max_conf,pred_positive_frac,true_positive_frac,batch_accuracy,batch_balanced_accuracy
metadata_order,3,sub-48,0,tent_det,ses-2,1,71,False,32,1331031167,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-48|0|3,566987249,True,False,0.6364623308181763,0.47212135791778564,0.40625,0.6304572224617004,0.6364623308181763,0.09835870563983917,0.029904214665293694,6.3089752197265625,0.6364623583473383,0.4721213928423822,0.6915919406614557,0.5278786071576178,0.6304571875371039,0.40625,1.0,0.40625,nan
metadata_order,4,sub-48,0,tent_det,ses-2,1,71,False,32,1766946347,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-48|0|4,1331031167,True,False,0.6428587436676025,0.4871465265750885,0.4375,0.6281756162643433,0.6428587436676025,0.04756728187203407,0.03648659586906433,6.308497428894043,0.6428587817021779,0.4871465228497982,0.6928167204073354,0.5128534771502018,0.6281756013631821,0.4375,1.0,0.4375,nan
metadata_order,5,sub-48,0,tent_det,ses-2,1,71,True,7,364014194,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-48|0|5,1766946347,True,False,0.6094968914985657,0.4883717894554138,0.4285714626312256,0.670103907585144,0.6094968914985657,0.0731341540813446,0.04260901361703873,6.308203220367432,0.6094968136776183,0.48837179371288847,0.6928767258142315,0.5116282062871116,0.6701039118426186,0.42857142857142855,1.0,0.42857142857142855,nan
metadata_order,0,sub-49,0,tent_det,ses-1,0,73,False,32,127975497,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-49|0|0,1038423242,True,False,0.5140731334686279,0.38806718587875366,0.34375,0.758735179901123,0.5140731334686279,0.19170844554901123,0.008570628240704536,7.044764995574951,0.5140731272548834,0.38806719274725765,0.6678756623495155,0.6119328072527424,0.7587351395050064,0.34375,0.0,0.65625,nan
metadata_order,1,sub-49,0,tent_det,ses-1,0,73,False,32,1258199122,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-49|0|1,127975497,True,False,0.5136761665344238,0.37811827659606934,0.34375,0.7490768432617188,0.5136761665344238,0.16158556938171387,0.015864167362451553,7.046777725219727,0.5136762174437348,0.3781182673119474,0.6631354081596328,0.6218817326880526,0.7490768413699698,0.34375,0.0,0.65625,nan
metadata_order,2,sub-49,0,tent_det,ses-1,0,73,True,9,212197198,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-49|0|2,1258199122,True,False,0.5208000540733337,0.34800663590431213,0.2222222238779068,0.7406828999519348,0.5208000540733337,0.20079311728477478,0.022211428731679916,7.048238277435303,0.5208000636036932,0.34800661520825493,0.6462039148541332,0.6519933847917451,0.7406829107138846,0.2222222222222222,0.0,0.7777777777777778,nan
metadata_order,3,sub-49,0,tent_det,ses-2,1,73,False,32,2000232349,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-49|0|3,212197198,True,False,0.5064965486526489,0.4759517014026642,0.40625,0.7473498582839966,0.5064965486526489,0.1580975353717804,0.02827085740864277,7.049920558929443,0.5064965597186248,0.4759516705526039,0.6919900899063641,0.5240483294473961,0.7473499003099278,0.40625,1.0,0.40625,nan
metadata_order,4,sub-49,0,tent_det,ses-2,1,73,False,32,1916132517,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-49|0|4,2000232349,True,False,0.5513720512390137,0.49309831857681274,0.5,0.7043502926826477,0.5513720512390137,0.12435587495565414,0.03399590030312538,7.051506519317627,0.5513719978221945,0.49309832393191755,0.6930519112693969,0.5069016760680825,0.7043503059539944,0.5,1.0,0.5,nan
metadata_order,5,sub-49,0,tent_det,ses-2,1,73,True,9,422441853,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-49|0|5,1916132517,True,False,0.5389683246612549,0.5188841819763184,0.5555555820465088,0.7461545467376709,0.5389683246612549,0.12733015418052673,0.03903387859463692,7.053291320800781,0.5389683087252868,0.518884206811587,0.6924337843652861,0.518884206811587,0.7461545351478789,0.5555555555555556,1.0,0.5555555555555556,nan
metadata_order,0,sub-50,0,tent_det,ses-2,0,71,False,32,2129275108,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-50|0|0,1187514411,True,False,0.522315502166748,0.5051485896110535,0.5625,0.7331196069717407,0.522315502166748,0.1481308937072754,0.008515261113643646,6.82537317276001,0.5223154859294369,0.5051486073061824,0.6930941633086092,0.5051486073061824,0.7331195892766118,0.5625,1.0,0.5625,nan
